GAME_DATE_EST,Away_TEAM_NICKNAME,TEAM_NICKNAME,Away_PTS_QTR1,Away_PTS_QTR2,Away_PTS_QTR3,Away_PTS_QTR4,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,Away_Team_Score,Home_Team_Score,Away_PTS_OT1,Away_PTS_OT2,Away_PTS_OT3,Away_PTS_OT4,Away_PTS_OT5,Away_PTS_OT6,Away_PTS_OT7,Away_PTS_OT8,Away_PTS_OT9,Away_PTS_OT10,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10
2023-11-25T00:00:00,Hawks,Wizards,34,36,37,29,30,28,20,30,136.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25T00:00:00,Cavaliers,Lakers,40,31,23,21,35,35,23,28,115.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25T00:00:00,Heat,Nets,22,31,23,21,26,37,27,22,97.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Wizards,Bucks,35,26,28,39,34,26,32,39,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Bulls,Raptors,22,26,29,31,36,26,31,28,108.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Celtics,Magic,30,26,18,22,19,29,29,36,96.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Clippers,Pelicans,23,32,28,23,36,20,29,31,106.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Kings,Timberwolves,38,32,22,32,31,33,15,32,124.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Pistons,Pacers,26,37,33,17,33,28,36,39,113.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Grizzlies,Suns,27,22,24,16,29,33,19,29,89.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Knicks,Heat,25,26,20,29,28,22,37,11,100.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Rockets,Nuggets,29,31,24,21,19,24,26,17,105.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24T00:00:00,Warriors,Spurs,32,27,27,32,35,20,26,31,118.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Hornets,Wizards,21,28,29,39,24,32,35,23,117.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Raptors,Pacers,27,41,32,32,35,30,36,30,132.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Kings,Pelicans,30,20,29,33,32,32,29,24,112.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Nets,Hawks,33,34,28,36,45,32,23,31,145.0,147.0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Warriors,Suns,31,16,28,40,26,37,28,32,115.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Magic,Nuggets,28,28,26,42,28,34,26,31,124.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Bucks,Celtics,17,36,26,37,29,38,27,25,116.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Thunder,Bulls,26,24,34,32,14,25,38,25,116.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Grizzlies,Rockets,28,18,22,23,21,24,29,37,91.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Trail Blazers,Jazz,32,33,24,32,21,25,27,32,121.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,76ers,Timberwolves,20,29,30,20,37,20,34,21,99.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Heat,Cavaliers,37,32,32,28,26,29,24,17,129.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Lakers,Mavericks,25,21,25,30,29,33,29,13,101.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-22T00:00:00,Clippers,Spurs,26,28,28,27,14,34,22,32,109.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21T00:00:00,Pacers,Hawks,34,39,46,38,40,46,28,38,157.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21T00:00:00,Magic,Raptors,30,37,33,26,23,33,26,25,126.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21T00:00:00,Trail Blazers,Suns,21,30,31,25,34,22,38,26,107.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21T00:00:00,76ers,Cavaliers,24,29,26,31,27,38,23,22,119.0,122.0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2023-11-21T00:00:00,Jazz,Lakers,17,24,34,24,32,30,40,29,99.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Pistons,Nuggets,23,32,24,24,27,29,25,26,103.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Pelicans,Kings,29,37,34,29,31,22,16,24,129.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Spurs,Clippers,27,28,22,22,33,33,25,33,99.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Hornets,Celtics,25,29,27,27,31,34,22,21,121.0,118.0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Timberwolves,Knicks,31,27,35,24,28,28,19,25,117.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Heat,Bulls,33,32,28,25,27,26,28,19,118.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Bucks,Wizards,31,39,34,38,27,38,37,27,142.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20T00:00:00,Warriors,Rockets,29,34,29,29,27,26,28,35,121.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Grizzlies,Celtics,27,26,23,24,26,30,23,23,100.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Lakers,Rockets,20,29,32,24,28,27,20,29,105.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Cavaliers,Nuggets,29,37,26,29,27,31,17,34,121.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Trail Blazers,Thunder,21,22,23,25,33,43,25,33,91.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Mavericks,Kings,36,29,31,17,35,35,37,22,113.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Suns,Jazz,30,31,24,30,30,26,28,31,140.0,137.0,12,13,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Pistons,Raptors,20,25,27,41,32,37,35,38,113.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,76ers,Nets,23,38,33,27,22,27,22,28,121.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19T00:00:00,Magic,Pacers,42,36,29,21,21,23,34,38,128.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18T00:00:00,Timberwolves,Pelicans,27,32,26,36,35,29,31,25,121.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18T00:00:00,Bucks,Mavericks,33,27,29,43,34,24,40,27,132.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18T00:00:00,Heat,Bulls,26,24,26,21,14,26,28,34,97.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18T00:00:00,Warriors,Thunder,31,30,26,30,33,18,34,32,123.0,130.0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2023-11-18T00:00:00,Knicks,Hornets,30,31,28,33,19,31,30,28,122.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18T00:00:00,Grizzlies,Spurs,26,25,36,33,35,33,26,14,120.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Celtics,Raptors,26,39,19,24,32,17,32,24,108.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Clippers,Rockets,29,19,31,27,23,27,27,23,106.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Hornets,Bucks,37,20,24,18,28,31,33,38,99.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Nuggets,Pelicans,28,25,33,24,36,33,26,20,110.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Spurs,Kings,31,31,32,26,29,33,33,34,120.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Lakers,Trail Blazers,30,30,22,25,23,27,25,20,107.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Magic,Bulls,23,25,29,26,16,17,32,32,103.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Knicks,Wizards,35,30,24,31,25,29,30,15,120.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Hawks,76ers,24,32,31,29,30,27,37,32,116.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Pistons,Cavaliers,26,19,28,27,35,24,21,28,100.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17T00:00:00,Suns,Jazz,41,34,27,29,38,37,24,29,131.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16T00:00:00,Heat,Nets,30,30,35,27,27,25,31,32,122.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16T00:00:00,Thunder,Warriors,39,28,27,34,24,36,25,24,128.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,Raptors,Bucks,21,26,32,33,36,34,30,28,112.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,76ers,Celtics,22,36,17,32,37,20,26,34,107.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,Magic,Bulls,21,29,23,23,21,12,31,30,96.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,Timberwolves,Suns,29,25,28,33,35,41,34,23,115.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,Knicks,Hawks,33,24,30,29,22,34,25,33,116.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,Wizards,Mavericks,26,25,32,34,41,30,33,26,117.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,Cavaliers,Trail Blazers,30,25,28,26,25,22,28,20,109.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15T00:00:00,Lakers,Kings,25,34,21,30,38,34,32,21,110.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Mavericks,Pelicans,26,28,31,25,33,37,44,17,110.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Hornets,Heat,32,16,32,25,24,33,30,24,105.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Clippers,Nuggets,26,26,32,24,28,32,24,27,108.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Spurs,Thunder,25,23,18,21,28,30,33,32,87.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Hawks,Pistons,38,26,33,29,29,31,31,29,126.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Warriors,Timberwolves,30,29,24,18,22,32,22,28,101.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Nets,Magic,33,24,31,36,24,36,26,18,124.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Trail Blazers,Jazz,28,30,28,13,36,31,28,20,99.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Grizzlies,Lakers,26,25,35,21,37,37,33,27,107.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-14T00:00:00,Pacers,76ers,36,27,32,37,30,24,40,32,132.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T00:00:00,Kings,Cavaliers,33,35,42,22,25,35,29,31,132.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T00:00:00,Raptors,Wizards,25,20,36,30,32,32,27,16,111.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T00:00:00,Bulls,Bucks,18,31,25,35,35,24,24,35,109.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13T00:00:00,Knicks,Celtics,24,29,23,22,25,27,32,30,98.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Heat,Spurs,15,35,32,36,29,24,31,29,118.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Clippers,Grizzlies,20,25,23,33,33,19,27,26,101.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Thunder,Suns,29,25,26,31,29,30,27,13,111.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Mavericks,Pelicans,34,33,42,27,27,27,31,39,136.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Trail Blazers,Lakers,28,29,23,30,31,25,35,25,110.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Bulls,Pistons,22,33,29,35,31,19,31,27,119.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Knicks,Hornets,32,32,35,30,25,29,25,28,129.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Timberwolves,Warriors,29,25,35,27,31,20,22,37,116.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Nuggets,Rockets,30,20,26,28,23,23,28,33,104.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,76ers,Pacers,38,31,31,37,27,33,39,27,137.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12T00:00:00,Wizards,Nets,15,26,31,22,30,19,29,24,94.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T00:00:00,Hawks,Heat,24,28,30,27,41,22,30,24,109.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T00:00:00,Magic,Bucks,29,36,23,24,25,24,23,25,112.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T00:00:00,Celtics,Raptors,30,25,33,29,26,20,25,23,117.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11T00:00:00,Cavaliers,Warriors,30,38,16,34,31,21,31,27,118.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Pelicans,Rockets,31,17,31,22,26,28,16,34,101.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Jazz,Grizzlies,34,42,27,24,32,31,32,26,127.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Clippers,Mavericks,33,18,38,37,30,47,38,29,126.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Kings,Thunder,34,19,22,30,20,22,28,28,105.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Hornets,Wizards,22,35,31,36,27,36,34,20,124.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Celtics,Nets,38,28,27,28,33,21,30,23,121.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Lakers,Suns,25,30,34,33,34,29,33,23,122.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Pistons,76ers,33,23,21,29,21,27,35,31,106.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10T00:00:00,Spurs,Timberwolves,27,27,19,37,22,34,34,27,110.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T00:00:00,Hawks,Magic,34,39,20,27,34,35,29,21,120.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09T00:00:00,Pacers,Bucks,38,28,27,33,24,36,34,30,126.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Warriors,Nuggets,21,26,31,27,26,27,23,32,105.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Pistons,Bucks,23,29,43,23,24,38,28,30,118.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Celtics,76ers,27,27,17,32,22,39,20,25,103.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Lakers,Rockets,19,26,26,23,32,34,33,29,94.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Timberwolves,Pelicans,28,44,25,25,24,20,24,33,122.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Bulls,Suns,28,29,27,23,36,21,31,19,115.0,116.0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Nets,Clippers,13,33,27,27,21,28,22,22,100.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Wizards,Hornets,24,41,38,29,29,17,38,32,132.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Heat,Grizzlies,33,21,23,31,26,20,30,26,108.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Raptors,Mavericks,27,35,37,28,33,25,30,28,127.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Trail Blazers,Kings,29,31,24,27,34,22,29,26,118.0,121.0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Pacers,Jazz,29,38,34,33,29,31,38,20,134.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Spurs,Knicks,16,35,21,33,33,32,34,27,105.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-08T00:00:00,Thunder,Cavaliers,36,34,29,29,29,28,30,33,128.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Kings,Rockets,22,20,18,37,32,35,30,25,97.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Pelicans,Nuggets,27,44,21,24,25,34,40,35,116.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Pacers,Spurs,44,42,33,33,28,33,26,24,152.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Wizards,76ers,24,34,40,30,33,42,45,26,128.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Knicks,Clippers,19,23,34,35,21,25,30,21,111.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Nets,Bucks,32,35,27,31,29,34,33,33,125.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Lakers,Heat,33,26,20,28,33,29,28,18,107.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Timberwolves,Celtics,29,23,27,22,26,29,19,27,114.0,109.0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Magic,Mavericks,33,33,17,19,27,26,33,31,102.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Thunder,Hawks,29,29,38,30,28,22,27,40,126.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Warriors,Pistons,31,25,27,37,26,22,34,27,120.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06T00:00:00,Bulls,Jazz,37,29,32,32,32,20,26,35,130.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05T00:00:00,Mavericks,Hornets,26,24,33,41,31,31,22,34,124.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05T00:00:00,Cavaliers,Warriors,29,28,29,29,30,15,32,27,115.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05T00:00:00,Pistons,Suns,27,22,31,26,28,30,34,28,106.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05T00:00:00,Grizzlies,Trail Blazers,30,33,19,30,32,23,31,14,112.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05T00:00:00,Raptors,Spurs,22,13,36,39,26,28,32,24,123.0,116.0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,Lakers,Magic,25,26,29,21,39,28,34,19,101.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,Kings,Rockets,19,34,15,21,33,26,12,36,89.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,Hawks,Pelicans,27,26,41,29,35,25,23,22,123.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,Hornets,Pacers,27,27,38,33,27,19,50,28,125.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,76ers,Suns,25,27,28,32,24,21,30,25,112.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,Nets,Celtics,34,24,30,26,34,36,21,33,114.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,Bulls,Nuggets,22,31,21,27,23,28,35,37,101.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04T00:00:00,Jazz,Timberwolves,27,23,27,18,29,26,37,31,95.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03T00:00:00,Bucks,Knicks,21,35,26,28,25,21,30,29,110.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
